Event ID,Operation ID,User ID,Equipment Type,Airport,Operation Time,Op Type,Num Ops,Segment#,Latitude,Longitude,Altitude AFE (ft),Altitude MSL (ft),unit-x,unit-y,unit-z,Segment Length (ft),Ground Track Distance (ft),Ground Speed (kt),Delta Speed (kt),Trajectory Mode,Net Corrected Thrust Per Engine (lb),Duration ,Fuel Burn (lb),CO (lb),THC (lb),TOG (lb),VOC (lb),NMHC (lb),NOx (lb),nvPM Mass (lb),nvPM Number,PMSO (lb),PMFO (lb),CO2 (lb),H2O (lb),SOx (lb),PM 2.5 (lb),PM 10 (lb)
100019,8,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,11,38.278899,-76.396428,-22.2,15.8,-0.809355,0.58732,0,341.1,114486.8,128.1,-6.9,Landing Ground Roll,1753.5,00:00:01.622,1.07,0.03,0.02,0.02,0.02,0.02,0,N/A,N/A,0,0,3.38,1.32,0,0,0
100019,8,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,12,38.279449,-76.39739,-22.2,15.8,-0.809355,0.58732,0,910.5,114827.9,121.2,-18.2,Landing Ground Roll With Reverse Thrust,3210.4,00:00:04.815,3.4,0.1,0.07,0.08,0.07,0.08,0.01,N/A,N/A,0,0,10.72,4.2,0,0,0
100019,8,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,13,38.280918,-76.399957,-22.2,15.8,-0.809355,0.58732,0,762.2,115738.4,102.9,-18.2,Landing Ground Roll With Reverse Thrust,2728.8,00:00:04.815,2.29,0.07,0.04,0.05,0.05,0.05,0.01,N/A,N/A,0,0,7.24,2.84,0,0,0
100019,8,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,14,38.282147,-76.402106,-22.2,15.8,-0.809355,0.58732,0,614,116500.6,84.7,-18.2,Landing Ground Roll With Reverse Thrust,2247.3,00:00:04.815,2.29,0.07,0.04,0.05,0.05,0.05,0.01,N/A,N/A,0,0,7.24,2.84,0,0,0
100019,8,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,15,38.283137,-76.403837,-22.2,15.8,-0.809355,0.58732,0,465.7,117114.6,66.4,-18.2,Landing Ground Roll With Reverse Thrust,1765.7,00:00:04.815,2.29,0.07,0.04,0.05,0.05,0.05,0.01,N/A,N/A,0,0,7.24,2.84,0,0,0
100019,8,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,16,38.283889,-76.40515,-22.2,15.8,-0.809355,0.58732,0,317.5,117580.3,48.2,-18.2,Landing Ground Roll With Reverse Thrust,1284.2,00:00:04.815,2.29,0.07,0.04,0.05,0.05,0.05,0.01,N/A,N/A,0,0,7.24,2.84,0,0,0
100019,8,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,17,38.284401,-76.406045,-22.2,15.8,0,0,0,0,117897.8,0,0,Taxi In,0,00:06:06.000,243.59,7.29,4.66,5.39,5.36,5.39,0.85,N/A,N/A,0.01,0.03,768.54,301.32,0.19,0.04,0.04
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,0,38.278591,-76.39589,-22.2,15.8,0,0,0,0,0,0,0,Taxi Out,0,00:12:18.000,491.18,14.71,9.4,10.87,10.81,10.87,1.7,N/A,N/A,0.01,0.06,1549.7,607.59,0.38,0.07,0.07
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,1,38.278591,-76.39589,-22.2,15.8,-0.809355,0.58732,0,94,0,0,17.8,Takeoff Ground Roll,8785.3,00:00:06.251,2.98,0.09,0.06,0.07,0.07,0.07,0.01,N/A,N/A,0,0,9.4,3.68,0,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,2,38.278743,-76.396155,-22.2,15.8,-0.809355,0.58732,0,281.9,94,17.8,17.8,Takeoff Ground Roll,8785.3,00:00:06.251,2.98,0.09,0.06,0.07,0.07,0.07,0.01,N/A,N/A,0,0,9.4,3.68,0,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,3,38.279197,-76.39695,-22.2,15.8,-0.809355,0.58732,0,469.8,375.9,35.6,17.8,Takeoff Ground Roll,8785.3,00:00:06.251,3.22,0.1,0.06,0.07,0.07,0.07,0.01,N/A,N/A,0,0,10.16,3.98,0,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,4,38.279955,-76.398275,-22.2,15.8,-0.809355,0.58732,0,657.8,845.7,53.4,17.8,Takeoff Ground Roll,8785.3,00:00:06.251,5.14,0.07,0.03,0.03,0.03,0.03,0.02,N/A,N/A,0,0,16.2,6.35,0,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,5,38.281016,-76.400129,-22.2,15.8,-0.809355,0.58732,0,845.7,1503.5,71.3,17.8,Takeoff Ground Roll,8785.3,00:00:06.251,7.53,0.01,0,0,0,0,0.05,N/A,N/A,0,0,23.76,9.32,0.01,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,6,38.28238,-76.402513,-22.2,15.8,-0.809355,0.58732,0,1033.7,2349.2,89.1,17.8,Takeoff Ground Roll,8785.3,00:00:06.251,10.27,0.01,0,0,0,0,0.09,N/A,N/A,0,0,32.41,12.71,0.01,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,7,38.284048,-76.405428,-22.2,15.8,-0.809355,0.58732,0,1221.6,3382.9,106.9,17.8,Takeoff Ground Roll,8785.3,00:00:06.251,13.19,0.01,0,0,0,0,0.12,N/A,N/A,0,0,41.63,16.32,0.01,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,8,38.286018,-76.408872,-22.2,15.8,-0.799449,0.580132,0.155974,357.6,4604.5,124.7,0.1,Takeoff Airborne,8785.3,00:00:01.719,4.02,0,0,0,0,0,0.04,N/A,N/A,0,0,12.68,4.97,0,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,9,38.286594,-76.40988,34.3,72.3,-0.799449,0.580132,0.155974,426.8,4962.1,124.8,0.1,Takeoff Airborne,8796.2,00:00:02.050,4.79,0,0,0,0,0,0.05,N/A,N/A,0,0,15.11,5.93,0,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,10,38.287283,-76.411084,101.7,139.7,-0.799449,0.580132,0.155974,507.6,5388.9,124.9,0.2,Takeoff Airborne,8809.2,00:00:02.435,5.69,0,0,0,0,0,0.06,N/A,N/A,0,0,17.95,7.04,0,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,11,38.288101,-76.412515,181.8,219.8,-0.799449,0.580132,0.155974,640.2,5896.4,125.1,0.2,Takeoff Airborne,8824.7,00:00:03.067,7.16,0,0,0,0,0,0.07,N/A,N/A,0,0,22.6,8.86,0.01,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,12,38.289134,-76.41432,282.9,320.9,-0.799449,0.580132,0.155974,859.4,6536.6,125.3,0.3,Takeoff Airborne,8844.1,00:00:04.110,9.59,0.01,0,0,0,0,0.1,N/A,N/A,0,0,30.26,11.87,0.01,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,13,38.290519,-76.416743,418.6,456.6,-0.799449,0.580132,0.155974,1274.6,7396,125.6,0.4,Takeoff Airborne,8870.2,00:00:06.080,14.18,0.01,0,0,0,0,0.14,N/A,N/A,0,0,44.74,17.54,0.01,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,14,38.292575,-76.420338,619.9,657.9,-0.799449,0.580132,0.155974,2266.7,8670.6,126,0.7,Takeoff Airborne,8908.7,00:00:10.765,25.08,0.02,0,0,0,0,0.25,N/A,N/A,0,0,79.13,31.03,0.02,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,15,38.29623,-76.426731,977.8,1015.8,-0.804865,0.584062,0.105183,2836.9,10937.3,126.6,10.3,Terminal Climb,8977,00:00:12.823,29.59,0.02,0,0,0,0,0.3,N/A,N/A,0,0,93.34,36.6,0.02,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,16,38.300803,-76.434732,1277.9,1315.9,-0.807306,0.585833,0.071115,1000,13774.2,137,3.7,Terminal Climb,8427.4,00:00:04.278,9.1,0.01,0,0,0,0,0.09,N/A,N/A,0,0,28.7,11.25,0.01,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,17,38.302415,-76.437553,1349.2,1387.2,-0.807306,0.585833,0.071115,5063.6,14774.2,140.7,17.7,Terminal Climb,7164.8,00:00:20.113,38.59,0.03,0.01,0.01,0.01,0.01,0.36,N/A,N/A,0,0,121.75,47.74,0.03,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,18,38.310577,-76.451839,1710.2,1748.2,-0.805308,0.584383,0.099878,2287.6,19837.9,158.4,0.6,Terminal Climb,6339.5,00:00:08.586,15.92,0.01,0,0,0,0,0.14,N/A,N/A,0,0,50.24,19.7,0.01,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,19,38.314264,-76.458294,1939.8,1977.8,-0.805308,0.584383,0.099878,10340.7,22125.5,158.9,2.6,Terminal Climb,6371.8,00:00:38.428,71.05,0.05,0.01,0.01,0.01,0.01,0.65,N/A,N/A,0,0,224.16,87.89,0.06,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,20,38.330925,-76.48748,2977.8,3015.8,-0.808167,0.586458,0.054159,8073.7,32466.1,161.5,14.7,Terminal Climb,6517.7,00:00:28.365,51.72,0.04,0.01,0.01,0.01,0.01,0.47,N/A,N/A,0,0,163.19,63.98,0.04,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,21,38.343929,-76.510277,3415.7,3453.7,-0.808167,0.586458,0.054159,8777.6,40539.8,176.3,14.7,Terminal Climb,6161.2,00:00:28.365,50.29,0.04,0.01,0.01,0.01,0.01,0.45,0.6843,N/A,0,0,158.65,62.2,0.04,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,22,38.358061,-76.53507,3891.8,3929.8,-0.808167,0.586458,0.054159,885.3,49317.4,191,1.4,Terminal Climb,5804.8,00:00:02.741,4.77,0,0,0,0,0,0.04,0.0649,N/A,0,0,15.04,5.9,0,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,23,38.359486,-76.537571,3939.8,3977.8,-0.808167,0.586458,0.054159,8596.1,50202.7,192.3,13.3,Terminal Climb,5771.5,00:00:25.628,43.71,0.03,0.01,0.01,0.01,0.01,0.39,0.5948,N/A,0,0,137.91,54.07,0.03,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,24,38.37332,-76.561863,4406,4444,-0.807894,0.58626,0.060049,17816,58798.8,205.7,3.5,Terminal Climb,5448.4,00:00:50.977,84.88,0.06,0.01,0.01,0.01,0.01,0.75,1.155,N/A,0,0,267.8,105,0.07,0.01,0.01
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,25,38.401977,-76.612237,5477.8,5515.8,-0.808048,0.586372,0.056798,8120.9,76614.8,209.2,1.6,Terminal Climb,5579.9,00:00:22.953,38,0.03,0.01,0.01,0.01,0.01,0.34,0.517,N/A,0,0,119.88,47,0.03,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,26,38.415032,-76.635212,5939.8,5977.8,-0.808048,0.586372,0.056798,27034.5,84735.7,210.7,5.2,Terminal Climb,5639.3,00:01:15.204,123.54,0.09,0.02,0.02,0.02,0.02,1.1,1.6811,N/A,0,0,389.76,152.82,0.1,0.01,0.01
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,27,38.45846,-76.711755,7477.8,7515.8,-0.808255,0.586522,0.052109,4229.7,111770.3,215.9,0.8,Terminal Climb,5836.9,00:00:11.601,18.92,0.01,0,0,0,0,0.17,0.2574,N/A,0,0,59.68,23.4,0.01,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,28,38.46525,-76.723739,7698.5,7736.5,-0.808255,0.586522,0.052109,4624.2,116000,216.7,0.9,Terminal Climb,5868.1,00:00:12.634,20.57,0.02,0,0,0,0,0.18,0.2799,N/A,0,0,64.89,25.44,0.02,0,0
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,29,38.472672,-76.736843,7939.8,7977.8,-0.808255,0.586522,0.052109,38328.7,120624.2,217.6,7.1,Terminal Climb,5901.1,00:01:42.843,165.89,0.13,0.02,0.03,0.03,0.03,1.48,2.2574,N/A,0.01,0,523.39,205.21,0.13,0.02,0.02
100020,9,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Departure,1,30,38.534136,-76.845563,9939.8,9977.8,-0.808255,0.586522,0.052109,728.2,158952.9,224.7,0.1,Terminal Climb,6175.3,00:00:01.923,3.07,0,0,0,0,0,0.03,0.0418,N/A,0,0,9.69,3.8,0,0,0
100021,10,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,0,38.503003,-76.088455,5981.8,6019.8,-0.75521,-0.65339,-0.052336,725.1,0,210.8,-0.5,Approach,1098.2,00:00:02.043,0.91,0.03,0.02,0.02,0.02,0.02,0,0.0123,N/A,0,0,2.86,1.12,0,0,0
100021,10,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,1,38.501705,-76.090377,5943.8,5981.8,-0.75521,-0.65339,-0.052336,19889,725.1,210.3,-14.6,Approach,1096.8,00:00:58.123,25.98,0.84,0.54,0.62,0.62,0.62,0.09,0.3535,N/A,0,0,81.95,32.13,0.02,0,0
100021,10,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,2,38.466103,-76.143063,4901.5,4939.5,-0.75521,-0.65339,-0.052336,18273.3,20614.1,195.7,-14.5,Approach,1059.1,00:00:57.518,26.02,0.83,0.53,0.61,0.61,0.61,0.09,0.3541,N/A,0,0,82.09,32.18,0.02,0,0
100021,10,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,3,38.433373,-76.191424,3943.8,3981.8,-0.75521,-0.65339,-0.052336,807.9,38887.4,181.2,-0.6,Approach,1021.7,00:00:02.649,1.21,0.04,0.02,0.03,0.03,0.03,0,0.0164,N/A,0,0,3.8,1.49,0,0,0
100021,10,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,4,38.431925,-76.193561,3901.5,3939.5,-0.75521,-0.65339,-0.052336,17548.2,39695.2,180.6,-15.1,Approach,1020.1,00:01:00.163,27.54,0.87,0.55,0.64,0.64,0.64,0.1,0.3747,N/A,0,0,86.88,34.06,0.02,0,0
100021,10,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,5,38.400474,-76.23996,2981.8,3019.8,-0.75521,-0.65339,-0.052336,14875.8,57243.4,165.5,-12.1,Approach,981,00:00:55.356,25.59,0.8,0.51,0.59,0.58,0.59,0.09,N/A,N/A,0,0,80.74,31.66,0.02,0,0
100021,10,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,6,38.373798,-76.279262,2202.2,2240.2,-0.75521,-0.65339,-0.052336,4930.4,72119.2,153.4,-4.3,Approach,1185.5,00:00:19.345,9,0.28,0.18,0.21,0.2,0.21,0.03,N/A,N/A,0,0,28.39,11.13,0.01,0,0
100021,10,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,7,38.364954,-76.292282,1943.8,1981.8,-0.75521,-0.65339,-0.052336,8815.5,77049.6,149,-7.8,Approach,1258.8,00:00:36.032,16.83,0.52,0.33,0.38,0.38,0.38,0.06,N/A,N/A,0,0,53.1,20.82,0.01,0,0
100021,10,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,8,38.349137,-76.315553,1481.8,1519.8,-0.75521,-0.65339,-0.052336,9540.6,85865.1,141.3,-11.2,Approach,1390,00:00:41.725,19.6,0.6,0.38,0.44,0.44,0.44,0.07,N/A,N/A,0,0,61.84,24.24,0.02,0,0
100021,10,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,9,38.332014,-76.340727,981.8,1019.8,-0.75521,-0.65339,-0.052336,18890.3,95405.7,130,-2,Approach,1818.3,00:01:26.834,41.5,1.25,0.8,0.92,0.92,0.92,0.14,N/A,N/A,0,0,130.92,51.33,0.03,0,0
100021,10,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,10,38.298094,-76.390536,-8.2,29.8,-0.75521,-0.65339,-0.052336,190.8,114296,128.1,0,Approach,1754.2,00:00:00.884,0.42,0.01,0.01,0.01,0.01,0.01,0,N/A,N/A,0,0,1.33,0.52,0,0,0
100021,10,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,11,38.297752,-76.391039,-18.2,19.8,-0.756247,-0.654287,0,341.1,114486.8,128.1,-6.9,Landing Ground Roll,1753.5,00:00:01.622,1.07,0.03,0.02,0.02,0.02,0.02,0,N/A,N/A,0,0,3.38,1.32,0,0,0
100021,10,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,12,38.297139,-76.391938,-18.2,19.8,-0.756247,-0.654287,0,910.5,114827.9,121.2,-18.2,Landing Ground Roll With Reverse Thrust,3210.4,00:00:04.815,3.4,0.1,0.07,0.08,0.07,0.08,0.01,N/A,N/A,0,0,10.72,4.2,0,0,0
100021,10,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,13,38.295503,-76.394337,-18.2,19.8,-0.756247,-0.654287,0,762.2,115738.4,102.9,-18.2,Landing Ground Roll With Reverse Thrust,2728.8,00:00:04.815,2.29,0.07,0.04,0.05,0.05,0.05,0.01,N/A,N/A,0,0,7.24,2.84,0,0,0
100021,10,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,14,38.294134,-76.396346,-18.2,19.8,-0.756247,-0.654287,0,614,116500.6,84.7,-18.2,Landing Ground Roll With Reverse Thrust,2247.3,00:00:04.815,2.29,0.07,0.04,0.05,0.05,0.05,0.01,N/A,N/A,0,0,7.24,2.84,0,0,0
100021,10,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,15,38.293031,-76.397964,-18.2,19.8,-0.756247,-0.654287,0,465.7,117114.6,66.4,-18.2,Landing Ground Roll With Reverse Thrust,1765.7,00:00:04.815,2.29,0.07,0.04,0.05,0.05,0.05,0.01,N/A,N/A,0,0,7.24,2.84,0,0,0
100021,10,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,16,38.292195,-76.399191,-18.2,19.8,-0.756247,-0.654287,0,317.5,117580.3,48.2,-18.2,Landing Ground Roll With Reverse Thrust,1284.2,00:00:04.815,2.29,0.07,0.04,0.05,0.05,0.05,0.01,N/A,N/A,0,0,7.24,2.84,0,0,0
100021,10,,Lockheed C-130 Hercules/T56A16,KNHK,6/30/2022 7:00:00 AM,Approach,1,17,38.291624,-76.400028,-18.2,19.8,0,0,0,0,117897.8,0,0,Taxi In,0,00:06:06.000,243.59,7.29,4.66,5.39,5.36,5.39,0.85,N/A,N/A,0.01,0.03,768.54,301.32,0.19,0.04,0.04
100022,12,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Approach,1,0,38.503003,-76.088455,5981.8,6019.8,-0.75521,-0.65339,-0.052336,725.1,0,265.4,-1.1,Approach,363.2,00:00:01.624,1.47,0.22,0.2,0.23,0.23,0.23,0,0.02,N/A,0,0,4.64,1.82,0,0,0
100022,12,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Approach,1,1,38.501705,-76.090377,5943.8,5981.8,-0.75521,-0.65339,-0.052336,10798.9,725.1,264.3,-16.6,Approach,384.3,00:00:25.023,22.81,3.42,3.03,3.5,3.48,3.5,0.05,0.3104,N/A,0,0,71.96,28.22,0.02,0,0
100022,12,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Approach,1,2,38.482378,-76.11899,5377.9,5415.9,-0.75521,-0.65339,-0.052336,10730.6,11523.9,247.8,-17.7,Approach,697.8,00:00:26.645,24.6,3.66,3.24,3.74,3.73,3.74,0.05,0.3347,N/A,0,0,77.61,30.43,0.02,0,0
100022,12,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Approach,1,3,38.463166,-76.147406,4815.5,4853.5,-0.75521,-0.65339,-0.052336,9937.2,22254.5,230.1,-17.7,Approach,1032.4,00:00:26.645,24.89,3.67,3.25,3.76,3.74,3.76,0.05,0.3388,N/A,0,0,78.54,30.79,0.02,0,0
100022,12,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Approach,1,4,38.445368,-76.173709,4294.7,4332.7,-0.75521,-0.65339,-0.052336,6695.6,32191.8,212.4,-12.9,Approach,1366.9,00:00:19.287,22.12,3.24,2.87,3.32,3.3,3.32,0.05,0.3009,N/A,0,0,69.77,27.36,0.02,0,0
100022,12,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Approach,1,5,38.433373,-76.191424,3943.8,3981.8,-0.75521,-0.65339,-0.052336,2448.3,38887.4,199.5,-4.7,Approach,1611.9,00:00:07.368,9.42,1.18,0.89,1.02,1.02,1.02,0.02,0.1282,N/A,0,0,29.72,11.65,0.01,0,0
100022,12,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Approach,1,6,38.428986,-76.1979,3815.5,3853.5,-0.75521,-0.65339,-0.052336,8350.5,41335.7,194.8,-17.7,Approach,1701.5,00:00:26.645,38.53,3.84,2.26,2.62,2.6,2.62,0.1,0.5244,N/A,0,0,121.57,47.67,0.03,0,0
100022,12,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Approach,1,7,38.414021,-76.219983,3377.9,3415.9,-0.75521,-0.65339,-0.052336,7557.2,49686.2,177.1,-17.7,Approach,2036,00:00:26.645,45.61,3.32,1.41,1.63,1.62,1.63,0.14,0.6207,N/A,0,0,143.9,56.42,0.04,0,0
100022,12,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Approach,1,8,38.400474,-76.23996,2981.8,3019.8,-0.75521,-0.65339,-0.052336,19806.2,57243.4,159.4,-13.1,Approach,2370.6,00:01:16.869,163.78,7.94,2.2,2.55,2.53,2.55,0.58,N/A,N/A,0,0.02,516.73,202.6,0.13,0.02,0.02
100022,12,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Approach,1,9,38.364954,-76.292282,1943.8,1981.8,-0.75521,-0.65339,-0.052336,8815.5,77049.6,146.3,-5.8,Approach,3028.8,00:00:36.478,93.26,3.22,0.63,0.73,0.72,0.73,0.38,N/A,N/A,0,0.01,294.22,115.36,0.07,0.01,0.01
100022,12,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Approach,1,10,38.349137,-76.315553,1481.8,1519.8,-0.75521,-0.65339,-0.052336,9540.6,85865.1,140.5,-14.7,Approach,3321.8,00:00:42.520,140.34,3,0.35,0.41,0.41,0.41,0.71,N/A,N/A,0,0.02,442.78,173.61,0.11,0.02,0.02
100022,12,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Approach,1,11,38.332014,-76.340727,981.8,1019.8,-0.75521,-0.65339,-0.052336,18890.3,95405.7,125.8,-1.9,Approach,4801.4,00:01:29.781,351.23,4.96,0.46,0.54,0.53,0.54,1.97,N/A,N/A,0.01,0.04,1108.1,434.47,0.27,0.05,0.05
100022,12,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Approach,1,12,38.298094,-76.390536,-8.2,29.8,-0.75521,-0.65339,-0.052336,190.8,114296,123.9,0,Approach,4632.2,00:00:00.914,3.57,0.05,0,0.01,0.01,0.01,0.02,N/A,N/A,0,0,11.27,4.42,0,0,0
100022,12,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Approach,1,13,38.297752,-76.391039,-18.2,19.8,-0.756247,-0.654287,0,410.6,114486.8,123.9,-6.7,Landing Ground Roll,4630.4,00:00:02.019,10.39,0.07,0,0.01,0.01,0.01,0.07,N/A,N/A,0,0,32.78,12.85,0.01,0,0
100022,12,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Approach,1,14,38.297014,-76.392121,-18.2,19.8,-0.756247,-0.654287,0,1089.6,114897.4,117.2,-17.4,Landing Ground Roll With Reverse Thrust,7600,00:00:05.953,34.73,0.17,0.02,0.02,0.02,0.02,0.25,N/A,N/A,0,0,109.58,42.96,0.03,0.01,0.01
100022,12,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Approach,1,15,38.295057,-76.394993,-18.2,19.8,-0.756247,-0.654287,0,914.4,115987,99.7,-17.4,Landing Ground Roll With Reverse Thrust,6460,00:00:05.953,28.48,0.24,0.02,0.02,0.02,0.02,0.18,N/A,N/A,0,0,89.86,35.23,0.02,0,0
100022,12,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Approach,1,16,38.293414,-76.397402,-18.2,19.8,-0.756247,-0.654287,0,739.1,116901.4,82.3,-17.4,Landing Ground Roll With Reverse Thrust,5320,00:00:05.953,22.56,0.36,0.03,0.04,0.04,0.04,0.12,N/A,N/A,0,0,71.17,27.9,0.02,0,0
100022,12,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Approach,1,17,38.292087,-76.39935,-18.2,19.8,-0.756247,-0.654287,0,563.8,117640.5,64.8,-17.4,Landing Ground Roll With Reverse Thrust,4180,00:00:05.953,16.9,0.49,0.08,0.09,0.09,0.09,0.07,N/A,N/A,0,0,53.31,20.9,0.01,0,0
100022,12,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Approach,1,18,38.291074,-76.400836,-18.2,19.8,-0.756247,-0.654287,0,388.5,118204.3,47.4,-17.4,Landing Ground Roll With Reverse Thrust,3040,00:00:05.953,11.44,0.7,0.26,0.3,0.3,0.3,0.04,N/A,N/A,0,0,36.09,14.15,0.01,0,0
