State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
06,073,0001,12102,7,32.631242,-117.059088,NAD83,Antimony (TSP) STP,24 HOUR,,Observed Values,"Lo-Vol-Xontech 920 or 924, Teflon - ICP/Mass Spectrometer",2021,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.001223,0.000687,0.00247,2021-06-03T00:00:00Z,0.00237,2021-09-07T00:00:00Z,0.00191,2021-06-15T00:00:00Z,0.00175,2021-08-26T00:00:00Z,,,,,0.00247,0.00247,0.00247,0.00237,0.00175,0.00065,0.00065,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-16
06,073,0001,12103,7,32.631242,-117.059088,NAD83,Arsenic (TSP) STP,24 HOUR,,Observed Values,"Lo-Vol-Xontech 920 or 924, Teflon - ICP/Mass Spectrometer",2021,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.00087,0,0.00087,2021-04-04T00:00:00Z,0.00087,2021-04-16T00:00:00Z,0.00087,2021-04-28T00:00:00Z,0.00087,2021-05-10T00:00:00Z,,,,,0.00087,0.00087,0.00087,0.00087,0.00087,0.00087,0.00087,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-16
06,073,0001,12105,7,32.631242,-117.059088,NAD83,Beryllium (TSP) STP,24 HOUR,,Observed Values,"Lo-Vol-Xontech 920 or 924, Teflon - ICP/Mass Spectrometer",2021,Nanograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.152,0,0.152,2021-04-04T00:00:00Z,0.152,2021-04-16T00:00:00Z,0.152,2021-04-28T00:00:00Z,0.152,2021-05-10T00:00:00Z,,,,,0.152,0.152,0.152,0.152,0.152,0.152,0.152,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-16
06,073,0001,12110,7,32.631242,-117.059088,NAD83,Cadmium (TSP) STP,24 HOUR,,Observed Values,"Lo-Vol-Xontech 920 or 924, Teflon - ICP/Mass Spectrometer",2021,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.00065,0,0.00065,2021-04-04T00:00:00Z,0.00065,2021-04-16T00:00:00Z,0.00065,2021-04-28T00:00:00Z,0.00065,2021-05-10T00:00:00Z,,,,,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-16
06,073,0001,12112,7,32.631242,-117.059088,NAD83,Chromium (TSP) STP,24 HOUR,,Observed Values,"Lo-Vol-Xontech 920 or 924, Teflon - ICP/Mass Spectrometer",2021,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.00426,0,0.00426,2021-04-04T00:00:00Z,0.00426,2021-04-16T00:00:00Z,0.00426,2021-04-28T00:00:00Z,0.00426,2021-05-10T00:00:00Z,,,,,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-16
06,073,0001,12113,7,32.631242,-117.059088,NAD83,Cobalt (TSP) STP,24 HOUR,,Observed Values,"Lo-Vol-Xontech 920 or 924, Teflon - ICP/Mass Spectrometer",2021,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.00065,0,0.00065,2021-04-04T00:00:00Z,0.00065,2021-04-16T00:00:00Z,0.00065,2021-04-28T00:00:00Z,0.00065,2021-05-10T00:00:00Z,,,,,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-16
06,073,0001,12114,7,32.631242,-117.059088,NAD83,Copper (TSP) STP,24 HOUR,,Observed Values,"Lo-Vol-Xontech 920 or 924, Teflon - ICP/Mass Spectrometer",2021,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.008333,0.003773,0.015,2021-04-28T00:00:00Z,0.014,2021-08-02T00:00:00Z,0.013,2021-06-15T00:00:00Z,0.012,2021-04-04T00:00:00Z,,,,,0.015,0.015,0.015,0.014,0.012,0.007,0.004,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-16
06,073,0001,12115,1,32.631242,-117.059088,NAD83,Chromium VI (TSP) STP,24 HOUR,,Observed Values,LO-VOL-XONTECH 920 or 924 - ION CHROMATOGRAPH UV VISIBLE,2021,Micrograms/cubic meter (25 C),Concurred Events Excluded,15,25,N,15,61,8,0,,,Certification not required,0,0,0,0,2021-04-04T00:00:00Z,0,2021-04-16T00:00:00Z,0,2021-04-28T00:00:00Z,0,2021-05-10T00:00:00Z,,,,,0,0,0,0,0,0,0,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-24
06,073,0001,12115,1,32.631242,-117.059088,NAD83,Chromium VI (TSP) STP,24 HOUR,,Observed Values,LO-VOL-XONTECH 920 or 924 - ION CHROMATOGRAPH UV VISIBLE,2021,Micrograms/cubic meter (25 C),Events Included,15,25,N,15,61,8,0,,,Certification not required,0,0,0,0,2021-04-04T00:00:00Z,0,2021-04-16T00:00:00Z,0,2021-04-28T00:00:00Z,0,2021-05-10T00:00:00Z,,,,,0,0,0,0,0,0,0,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-24
06,073,0001,12126,7,32.631242,-117.059088,NAD83,Iron (TSP) STP,24 HOUR,,Observed Values,"Lo-Vol-Xontech 920 or 924, Teflon - ICP/Mass Spectrometer",2021,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.523533,0.166736,0.787,2021-09-07T00:00:00Z,0.767,2021-06-15T00:00:00Z,0.677,2021-08-26T00:00:00Z,0.664,2021-04-28T00:00:00Z,,,,,0.787,0.787,0.787,0.767,0.664,0.493,0.274,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-16
06,073,0001,12128,7,32.631242,-117.059088,NAD83,Lead (TSP) STP,24 HOUR,Lead Quarterly 1978,Observed Values,"Lo-Vol-Xontech 920 or 924, Teflon - ICP/Mass Spectrometer",2021,Micrograms/cubic meter (25 C),Events Included,15,25,N,15,61,15,0,,,Certification not required,0,0.001586,0.000828,0.00317,2021-08-14T00:00:00Z,0.00296,2021-06-03T00:00:00Z,0.00212,2021-08-02T00:00:00Z,0.00207,2021-09-07T00:00:00Z,,,,,0.00317,0.00317,0.00317,0.00296,0.00207,0.00154,0.00065,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-16
06,073,0001,12132,7,32.631242,-117.059088,NAD83,Manganese (TSP) STP,24 HOUR,,Observed Values,"Lo-Vol-Xontech 920 or 924, Teflon - ICP/Mass Spectrometer",2021,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.009376,0.003115,0.0143,2021-09-07T00:00:00Z,0.0132,2021-06-15T00:00:00Z,0.013,2021-04-16T00:00:00Z,0.0122,2021-08-26T00:00:00Z,,,,,0.0143,0.0143,0.0143,0.0132,0.0122,0.00912,0.00459,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-16
06,073,0001,12134,7,32.631242,-117.059088,NAD83,Molybdenum (TSP) STP,24 HOUR,,Observed Values,"Lo-Vol-Xontech 920 or 924, Teflon - ICP/Mass Spectrometer",2021,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.00065,0,0.00065,2021-04-04T00:00:00Z,0.00065,2021-04-16T00:00:00Z,0.00065,2021-04-28T00:00:00Z,0.00065,2021-05-10T00:00:00Z,,,,,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-16
06,073,0001,12136,7,32.631242,-117.059088,NAD83,Nickel (TSP) STP,24 HOUR,,Observed Values,"Lo-Vol-Xontech 920 or 924, Teflon - ICP/Mass Spectrometer",2021,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.001276,0.000552,0.00242,2021-09-07T00:00:00Z,0.00223,2021-06-15T00:00:00Z,0.00199,2021-07-21T00:00:00Z,0.00194,2021-05-10T00:00:00Z,,,,,0.00242,0.00242,0.00242,0.00223,0.00194,0.00096,0.00096,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-16
06,073,0001,12154,7,32.631242,-117.059088,NAD83,Selenium (TSP) STP,24 HOUR,,Observed Values,"Lo-Vol-Xontech 920 or 924, Teflon - ICP/Mass Spectrometer",2021,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.00165,0,0.00165,2021-04-04T00:00:00Z,0.00165,2021-04-16T00:00:00Z,0.00165,2021-04-28T00:00:00Z,0.00165,2021-05-10T00:00:00Z,,,,,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-16
06,073,0001,12160,7,32.631242,-117.059088,NAD83,Tin (TSP) STP,24 HOUR,,Observed Values,"Lo-Vol-Xontech 920 or 924, Teflon - ICP/Mass Spectrometer",2021,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.001133,0.000352,0.002,2021-06-15T00:00:00Z,0.002,2021-08-26T00:00:00Z,0.001,2021-04-04T00:00:00Z,0.001,2021-04-16T00:00:00Z,,,,,0.002,0.002,0.002,0.002,0.001,0.001,0.001,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-16
06,073,0001,12161,7,32.631242,-117.059088,NAD83,Titanium (TSP) STP,24 HOUR,,Observed Values,"Lo-Vol-Xontech 920 or 924, Teflon - ICP/Mass Spectrometer",2021,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.0244,0.008184,0.039,2021-09-07T00:00:00Z,0.034,2021-08-26T00:00:00Z,0.032,2021-06-15T00:00:00Z,0.031,2021-04-16T00:00:00Z,,,,,0.039,0.039,0.039,0.034,0.031,0.023,0.014,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-16
06,073,0001,12164,7,32.631242,-117.059088,NAD83,Vanadium (TSP) STP,24 HOUR,,Observed Values,"Lo-Vol-Xontech 920 or 924, Teflon - ICP/Mass Spectrometer",2021,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.001288,0.000514,0.00231,2021-07-09T00:00:00Z,0.00228,2021-06-15T00:00:00Z,0.00225,2021-09-07T00:00:00Z,0.00104,2021-04-04T00:00:00Z,,,,,0.00231,0.00231,0.00231,0.00228,0.00104,0.00104,0.00104,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-16
06,073,0001,12167,7,32.631242,-117.059088,NAD83,Zinc (TSP) STP,24 HOUR,,Observed Values,"Lo-Vol-Xontech 920 or 924, Teflon - ICP/Mass Spectrometer",2021,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.023533,0.01071,0.053,2021-05-10T00:00:00Z,0.032,2021-04-28T00:00:00Z,0.032,2021-06-15T00:00:00Z,0.032,2021-08-26T00:00:00Z,,,,,0.053,0.053,0.053,0.032,0.032,0.018,0.015,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-16
06,073,0001,12168,7,32.631242,-117.059088,NAD83,Strontium (TSP) STP,24 HOUR,,Observed Values,"Lo-Vol-Xontech 920 or 924, Teflon - ICP/Mass Spectrometer",2021,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.006296,0.001393,0.00958,2021-06-15T00:00:00Z,0.00755,2021-04-16T00:00:00Z,0.00754,2021-04-28T00:00:00Z,0.00726,2021-09-07T00:00:00Z,,,,,0.00958,0.00958,0.00958,0.00755,0.00726,0.00608,0.00482,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-16
06,073,0001,12185,7,32.631242,-117.059088,NAD83,Zirconium (TSP) STP,24 HOUR,,Observed Values,"Lo-Vol-Xontech 920 or 924, Teflon - ICP/Mass Spectrometer",2021,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.001133,0.000352,0.002,2021-08-02T00:00:00Z,0.002,2021-08-26T00:00:00Z,0.001,2021-04-04T00:00:00Z,0.001,2021-04-16T00:00:00Z,,,,,0.002,0.002,0.002,0.002,0.001,0.001,0.001,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-16
06,073,0001,42601,1,32.631242,-117.059088,NAD83,Nitric oxide (NO),1 HOUR,,Observed Values,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,Concurred Events Excluded,3834,44,N,170,365,3834,510,,,Certification not required,0,1.350548,3.803443,82,2021-01-21T07:00:00Z,47,2021-01-06T07:00:00Z,36,2021-02-02T07:00:00Z,35,2021-01-07T07:00:00Z,,,,,20,14,8,4,1,0,0,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-10-27
06,073,0001,42601,1,32.631242,-117.059088,NAD83,Nitric oxide (NO),1 HOUR,,Observed Values,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,Events Included,3834,44,N,170,365,3834,510,,,Certification not required,0,1.350548,3.803443,82,2021-01-21T07:00:00Z,47,2021-01-06T07:00:00Z,36,2021-02-02T07:00:00Z,35,2021-01-07T07:00:00Z,,,,,20,14,8,4,1,0,0,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-10-27
06,073,0001,42602,1,32.631242,-117.059088,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,No Events,3834,44,N,170,365,0,510,0,,Certification not required,0,17.547059,11.108961,46,2021-01-14T20:00:00Z,40,2021-01-11T20:00:00Z,40,2021-01-12T19:00:00Z,40,2021-01-15T18:00:00Z,,,,,40,40,38,33,27,15,4,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-10-30
06,073,0001,42602,1,32.631242,-117.059088,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,No Events,3834,44,N,170,365,0,510,,,Certification not required,0,7.36698,7.732224,46,2021-01-14T20:00:00Z,40,2021-01-11T20:00:00Z,40,2021-01-12T19:00:00Z,40,2021-01-12T20:00:00Z,,,,,34,29,24,19,10,4,1,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-10-30
06,073,0001,42603,1,32.631242,-117.059088,NAD83,Oxides of nitrogen (NOx),1 HOUR,,Observed Values,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,Events Included,3834,44,N,170,365,3834,510,,,Certification not required,0,8.774126,10.324179,114,2021-01-21T07:00:00Z,70,2021-01-14T20:00:00Z,69,2021-01-06T07:00:00Z,62,2021-01-07T07:00:00Z,,,,,47,41,31,23,12,5,1,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-10-27
06,073,0001,42603,1,32.631242,-117.059088,NAD83,Oxides of nitrogen (NOx),1 HOUR,,Observed Values,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,Concurred Events Excluded,3834,44,N,170,365,3834,510,,,Certification not required,0,8.774126,10.324179,114,2021-01-21T07:00:00Z,70,2021-01-14T20:00:00Z,69,2021-01-06T07:00:00Z,62,2021-01-07T07:00:00Z,,,,,47,41,31,23,12,5,1,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-10-27
06,073,0001,43218,5,32.631242,-117.059088,NAD83,"1,3-Butadiene",24 HOUR,,Observed Values,SS 6L - PRESSURIZED CANISTER  - CRYOGENIC PRECON:GC/MS,2021,Parts per billion Carbon,No Events,18,30,N,17,61,0,0,,,Certification not required,0,0.105556,0.02357,0.2,2021-10-01T00:00:00Z,0.1,2021-04-04T00:00:00Z,0.1,2021-04-16T00:00:00Z,0.1,2021-04-28T00:00:00Z,,,,,0.2,0.2,0.2,0.1,0.1,0.1,0.1,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-24
06,073,0001,43359,5,32.631242,-117.059088,NAD83,Chlorodifluoromethane,24 HOUR,,Observed Values,6L Pressurized Canister - Precon Saturn GC/MS,2021,Parts per billion Carbon,No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.294,0.038693,0.4,2021-08-26T00:00:00Z,0.37,2021-08-02T00:00:00Z,0.3,2021-04-04T00:00:00Z,0.29,2021-04-28T00:00:00Z,,,,,0.4,0.4,0.4,0.37,0.29,0.28,0.27,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-16
06,073,0001,43502,5,32.631242,-117.059088,NAD83,Formaldehyde,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2021,Parts per billion Carbon,No Events,7,11,N,7,61,0,5,,,Certification not required,0,1.828571,0.582278,2.9,2021-06-15T00:00:00Z,2.1,2021-04-04T00:00:00Z,2,2021-04-28T00:00:00Z,1.8,2021-06-03T00:00:00Z,,,,,2.9,2.9,2.9,2.9,2.1,1.8,1.2,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-24
06,073,0001,43503,5,32.631242,-117.059088,NAD83,Acetaldehyde,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2021,Parts per billion Carbon,No Events,7,11,N,7,61,0,5,,,Certification not required,0,0.842857,0.315474,1.2,2021-04-04T00:00:00Z,1.2,2021-06-15T00:00:00Z,1.1,2021-04-28T00:00:00Z,0.7,2021-04-16T00:00:00Z,,,,,1.2,1.2,1.2,1.2,1.2,0.7,0.5,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-24
06,073,0001,43505,5,32.631242,-117.059088,NAD83,Acrolein - Unverified,24 HOUR,,Observed Values,6L Pressurized Canister - Precon Saturn GC/MS,2021,Parts per billion Carbon,No Events,1,2,N,1,61,0,14,,,Certification not required,0,0.96,0,0.96,2021-04-04T00:00:00Z,,,,,,,,,,,0.96,0.96,0.96,0.96,0.96,0.96,0.96,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-10-27
06,073,0001,43551,5,32.631242,-117.059088,NAD83,Acetone,24 HOUR,,Observed Values,6L Pressurized Canister - Precon Saturn GC/MS,2021,Parts per billion Carbon,No Events,1,2,N,1,61,0,14,,,Certification not required,0,8.1,0,8.1,2021-04-04T00:00:00Z,,,,,,,,,,,8.1,8.1,8.1,8.1,8.1,8.1,8.1,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-10-27
06,073,0001,43552,5,32.631242,-117.059088,NAD83,Methyl ethyl ketone,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2021,Parts per billion Carbon,No Events,7,11,N,7,61,0,5,,,Certification not required,0,0.271429,0.125357,0.5,2021-04-16T00:00:00Z,0.4,2021-04-28T00:00:00Z,0.2,2021-04-04T00:00:00Z,0.2,2021-05-10T00:00:00Z,,,,,0.5,0.5,0.5,0.5,0.4,0.2,0.2,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-24
06,073,0001,43702,5,32.631242,-117.059088,NAD83,Acetonitrile,24 HOUR,,Observed Values,6L Pressurized Canister - Precon Saturn GC/MS,2021,Parts per billion Carbon,No Events,1,2,N,1,61,0,14,,,Certification not required,0,0.3,0,0.3,2021-04-04T00:00:00Z,,,,,,,,,,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-10-27
06,073,0001,43802,5,32.631242,-117.059088,NAD83,Dichloromethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2021,Parts per billion Carbon,No Events,18,30,N,17,61,0,0,,,Certification not required,0,0.1,0,0.1,2021-04-04T00:00:00Z,0.1,2021-04-16T00:00:00Z,0.1,2021-04-28T00:00:00Z,0.1,2021-05-10T00:00:00Z,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-24
06,073,0001,43803,5,32.631242,-117.059088,NAD83,Chloroform,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2021,Parts per billion Carbon,No Events,18,30,N,17,61,0,0,,,Certification not required,0,0.005556,0.02357,0.1,2021-10-01T00:00:00Z,0,2021-04-04T00:00:00Z,0,2021-04-16T00:00:00Z,0,2021-04-28T00:00:00Z,,,,,0.1,0.1,0.1,0,0,0,0,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-24
06,073,0001,43804,5,32.631242,-117.059088,NAD83,Carbon tetrachloride,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2021,Parts per billion Carbon,No Events,18,30,N,17,61,0,0,,,Certification not required,0,0.1,0,0.1,2021-04-04T00:00:00Z,0.1,2021-04-16T00:00:00Z,0.1,2021-04-28T00:00:00Z,0.1,2021-05-10T00:00:00Z,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-24
06,073,0001,43811,5,32.631242,-117.059088,NAD83,Trichlorofluoromethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2021,Parts per billion Carbon,No Events,18,30,N,17,61,0,0,,,Certification not required,0,0.2,0,0.2,2021-04-04T00:00:00Z,0.2,2021-04-16T00:00:00Z,0.2,2021-04-28T00:00:00Z,0.2,2021-05-10T00:00:00Z,,,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-24
06,073,0001,43814,5,32.631242,-117.059088,NAD83,Methyl chloroform,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2021,Parts per billion Carbon,No Events,18,30,N,17,61,0,0,,,Certification not required,0,0,0,0,2021-04-04T00:00:00Z,0,2021-04-16T00:00:00Z,0,2021-04-28T00:00:00Z,0,2021-05-10T00:00:00Z,,,,,0,0,0,0,0,0,0,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-24
06,073,0001,43817,5,32.631242,-117.059088,NAD83,Tetrachloroethylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2021,Parts per billion Carbon,No Events,18,30,N,17,61,0,0,,,Certification not required,0,0.011111,0.032338,0.1,2021-07-09T00:00:00Z,0.1,2021-10-01T00:00:00Z,0,2021-04-04T00:00:00Z,0,2021-04-16T00:00:00Z,,,,,0.1,0.1,0.1,0.1,0,0,0,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-24
06,073,0001,43819,5,32.631242,-117.059088,NAD83,Bromomethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2021,Parts per billion Carbon,No Events,18,30,N,17,61,0,0,,,Certification not required,0,0,0,0,2021-04-04T00:00:00Z,0,2021-04-16T00:00:00Z,0,2021-04-28T00:00:00Z,0,2021-05-10T00:00:00Z,,,,,0,0,0,0,0,0,0,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-24
06,073,0001,43821,5,32.631242,-117.059088,NAD83,"1,1,2-Trichloro-1,2,2-trifluoroethane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2021,Parts per billion Carbon,No Events,18,30,N,17,61,0,0,,,Certification not required,0,0.1,0,0.1,2021-04-04T00:00:00Z,0.1,2021-04-16T00:00:00Z,0.1,2021-04-28T00:00:00Z,0.1,2021-05-10T00:00:00Z,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2021-11-24
